total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,cardiovasc_death_rate,diabetes_prevalence,hospital_beds_per_thousand,life_expectancy,human_development_index,stringency_category,location
9447165.0,0.0,38598.571,230034.0,0.0,869.857,44444.822,0.0,181.59,1082.21,0.0,4.092,0.99,69.91,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
9524640.0,77475.0,45701.28599999999,231534.0,1500.0,1004.2860000000001,44809.308,364.486,215.005,1089.267,7.057,4.725,1.01,69.91,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
9524640.0,0.0,42188.28599999999,231534.0,0.0,919.2860000000001,44809.308,0.0,198.47799999999998,1089.267,0.0,4.325,1.01,69.91,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
9599565.0,74925.0,45163.857,233520.0,1986.0,1030.143,45161.797999999995,352.49,212.476,1098.611,9.343,4.846,1.02,69.91,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
9659167.0,59602.0,45678.143,234850.0,1330.0,1041.0,45442.199,280.402,214.896,1104.868,6.257000000000001,4.897,1.02,69.91,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
9713909.0,54742.0,45373.71400000001,236201.0,1351.0,1058.0,45699.737,257.53700000000003,213.46400000000003,1111.223,6.356,4.977,1.01,69.91,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
9765455.0,51546.0,45470.0,237489.0,1288.0,1065.0,45942.238,242.502,213.917,1117.2830000000001,6.059,5.01,1.01,69.91,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
9809754.0,44299.0,51798.429000000004,238532.0,1043.0,1214.0,46150.64599999999,208.408,243.68900000000002,1122.19,4.907,5.711,1.02,69.91,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
9834513.0,24759.0,44267.570999999996,239245.0,713.0,1101.5710000000001,46267.126,116.48,208.26,1125.5439999999999,3.3539999999999996,5.182,1.02,69.91,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
9866710.0,32197.0,48867.143,239773.0,528.0,1177.0,46418.599,151.47299999999998,229.899,1128.028,2.484,5.537000000000001,1.03,73.61,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
9921981.0,55271.0,46059.429000000004,240940.0,1167.0,1060.0,46678.625,260.026,216.69,1133.518,5.49,4.987,1.03,73.61,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
9978747.0,56766.0,45654.28599999999,242090.0,1150.0,1034.286,46945.685,267.059,214.78400000000002,1138.9289999999999,5.41,4.8660000000000005,1.03,73.61,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
10030626.0,51879.0,45245.28599999999,243457.0,1367.0,1036.5710000000001,47189.753,244.06799999999998,212.859,1145.36,6.431,4.877,1.04,73.61,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
10084208.0,53582.0,45536.143,244737.0,1280.0,1035.4289999999999,47441.833,252.08,214.22799999999998,1151.382,6.022,4.871,1.05,73.61,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
10139148.0,54940.0,47056.28599999999,245977.0,1240.0,1063.5710000000001,47700.302,258.469,221.37900000000002,1157.215,5.834,5.004,1.06,73.61,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
10168174.0,29026.0,47665.857,246504.0,527.0,1037.0,47836.857,136.555,224.247,1159.695,2.479,4.879,1.06,73.61,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
10195160.0,26986.0,46921.429000000004,247143.0,639.0,1052.857,47963.814000000006,126.95700000000001,220.745,1162.701,3.0060000000000002,4.953,1.07,73.61,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
10257875.0,62715.0,47984.857,248529.0,1386.0,1084.143,48258.861,295.047,225.748,1169.221,6.521,5.1,1.08,73.61,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
10324463.0,66588.0,49388.0,249957.0,1428.0,1123.857,48572.129,313.268,232.34900000000002,1175.9389999999999,6.718,5.287000000000001,1.08,73.61,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
10390461.0,65998.0,51405.0,251498.0,1541.0,1148.714,48882.621,310.492,241.838,1183.1889999999999,7.25,5.404,1.09,73.61,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
10455630.0,65169.0,53060.28599999999,252835.0,1337.0,1156.857,49189.212999999996,306.592,249.62599999999998,1189.479,6.29,5.443,1.09,76.39,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.0,Brazil
10517232.0,61602.0,54012.0,254221.0,1386.0,1177.714,49479.024000000005,289.811,254.10299999999998,1196.0,6.521,5.541,1.1,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
10551259.0,34027.0,54726.429000000004,254942.0,721.0,1205.4289999999999,49639.106,160.082,257.464,1199.392,3.392,5.671,1.1,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
10587001.0,35742.0,55977.28599999999,255720.0,778.0,1225.286,49807.255999999994,168.15099999999998,263.349,1203.052,3.66,5.763999999999999,1.1,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
10646926.0,59925.0,55578.71400000001,257361.0,1641.0,1261.714,50089.178,281.921,261.474,1210.772,7.72,5.936,1.1,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
10718630.0,71704.0,56309.570999999996,259271.0,1910.0,1330.5710000000001,50426.514,337.336,264.91200000000003,1219.758,8.986,6.26,1.11,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
10793732.0,75102.0,57610.143,260970.0,1699.0,1353.1429999999998,50779.835999999996,353.32199999999995,271.031,1227.751,7.992999999999999,6.3660000000000005,1.11,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
10869227.0,75495.0,59085.28599999999,262770.0,1800.0,1419.286,51135.008,355.171,277.971,1236.219,8.468,6.6770000000000005,1.12,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
10938836.0,69609.0,60229.143,264325.0,1555.0,1443.4289999999999,51462.488,327.48,283.35200000000003,1243.535,7.316,6.791,1.12,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
11019344.0,80508.0,66869.286,265411.0,1086.0,1495.5710000000001,51841.242999999995,378.755,314.591,1248.644,5.109,7.0360000000000005,1.12,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
11051665.0,32321.0,66380.571,266398.0,987.0,1525.4289999999999,51993.299000000006,152.056,312.29200000000003,1253.287,4.643,7.176,1.11,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
11122429.0,70764.0,67929.0,268370.0,1972.0,1572.714,52326.212999999996,332.914,319.577,1262.565,9.277000000000001,7.399,1.1,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
11202305.0,79876.0,69096.429,270656.0,2286.0,1626.4289999999999,52701.995,375.782,325.069,1273.319,10.755,7.652,1.09,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
11277717.0,75412.0,69140.714,272889.0,2233.0,1702.714,53056.776,354.781,325.277,1283.825,10.505,8.011000000000001,1.09,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
11363380.0,85663.0,70593.286,275105.0,2216.0,1762.1429999999998,53459.78400000001,403.00699999999995,332.111,1294.25,10.425,8.29,1.09,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
11439558.0,76178.0,71531.714,277102.0,1997.0,1825.286,53818.168,358.385,336.526,1303.645,9.395,8.587,1.08,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
11483370.0,43812.0,66289.429,278229.0,1127.0,1831.1429999999998,54024.285,206.11599999999999,311.863,1308.947,5.3020000000000005,8.615,1.08,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
11519609.0,36239.0,66849.143,279286.0,1057.0,1841.1429999999998,54194.773,170.489,314.496,1313.92,4.973,8.662,1.08,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
11603535.0,83926.0,68729.429,282127.0,2841.0,1965.286,54589.609000000004,394.835,323.342,1327.285,13.366,9.246,1.07,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
11693838.0,90303.0,70219.0,284775.0,2648.0,2017.0,55014.445,424.837,330.35,1339.743,12.458,9.488999999999999,1.07,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
11780820.0,86982.0,71871.857,287499.0,2724.0,2087.143,55423.657999999996,409.213,338.126,1352.558,12.815,9.818999999999999,1.07,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
11871390.0,90570.0,72572.857,290314.0,2815.0,2172.714,55849.751,426.093,341.42400000000004,1365.8020000000001,13.243,10.222000000000001,1.07,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
11950459.0,79069.0,72985.857,292752.0,2438.0,2235.714,56221.736,371.985,343.36699999999996,1377.271,11.47,10.517999999999999,1.06,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
11998233.0,47774.0,73551.857,294042.0,1290.0,2259.0,56446.492,224.75599999999997,346.03,1383.34,6.069,10.628,1.06,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
12047526.0,49293.0,75416.714,295425.0,1383.0,2305.571,56678.394,231.90200000000002,354.80300000000005,1389.8470000000002,6.506,10.847000000000001,1.05,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
12130019.0,82493.0,75212.0,298676.0,3251.0,2364.143,57066.488,388.094,353.84,1405.141,15.295,11.122,1.04,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
12220011.0,89992.0,75167.571,300685.0,2009.0,2272.857,57489.862,423.37300000000005,353.631,1414.5929999999998,9.451,10.693,1.04,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
12320169.0,100158.0,77049.857,303462.0,2777.0,2280.429,57961.062000000005,471.2,362.486,1427.6570000000002,13.065,10.728,1.03,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
12404414.0,84245.0,76146.286,307112.0,3650.0,2399.714,58357.398,396.336,358.235,1444.829,17.172,11.29,1.03,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
12490362.0,85948.0,77129.0,310550.0,3438.0,2542.571,58761.746,404.348,362.85900000000004,1461.003,16.174,11.962,1.02,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
12534688.0,44326.0,76636.429,312206.0,1656.0,2594.857,58970.280999999995,208.535,360.541,1468.7939999999999,7.791,12.208,1.01,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
12573615.0,38927.0,75155.571,313866.0,1660.0,2634.429,59153.415,183.135,353.574,1476.604,7.81,12.394,1.0,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
12658109.0,84494.0,75441.429,317646.0,3780.0,2710.0,59550.922999999995,397.50800000000004,354.91900000000004,1494.3870000000002,17.783,12.749,1.0,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
12748747.0,90638.0,75533.714,321515.0,3869.0,2975.7140000000004,59977.335999999996,426.413,355.353,1512.589,18.202,13.999,0.99,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
12839844.0,91097.0,74239.286,325284.0,3769.0,3117.429,60405.907999999996,428.57199999999995,349.264,1530.32,17.732,14.665999999999999,0.98,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
12910082.0,70238.0,72238.286,328206.0,2922.0,3013.429,60736.347,330.439,339.85,1544.067,13.747,14.177,0.97,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
12953597.0,43515.0,66176.429,330193.0,1987.0,2806.143,60941.066,204.71900000000002,311.33099999999996,1553.415,9.347999999999999,13.202,0.97,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
12984956.0,31359.0,64324.0,331433.0,1240.0,2746.7140000000004,61088.597,147.531,302.617,1559.249,5.834,12.922,0.98,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
13013601.0,28645.0,62855.143,332752.0,1319.0,2698.0,61223.359000000004,134.762,295.70599999999996,1565.454,6.205,12.693,0.98,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
13100580.0,86979.0,63210.143,336947.0,4195.0,2757.2859999999996,61632.558,409.199,297.376,1585.19,19.736,12.972000000000001,0.99,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
13193205.0,92625.0,63494.0,340776.0,3829.0,2751.571,62068.318,435.76099999999997,298.712,1603.204,18.014,12.945,0.99,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
13279857.0,86652.0,62859.0,345025.0,4249.0,2820.143,62475.977999999996,407.66,295.724,1623.193,19.99,13.267999999999999,1.0,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
13373174.0,93317.0,66156.0,348718.0,3693.0,2930.2859999999996,62914.994000000006,439.01599999999996,311.235,1640.567,17.374000000000002,13.786,0.99,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
13445006.0,71832.0,70201.286,351334.0,2616.0,3020.143,63252.933,337.93800000000005,330.267,1652.874,12.307,14.208,0.99,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
13482023.0,37017.0,71009.571,353137.0,1803.0,3100.571,63427.082,174.149,334.069,1661.3570000000002,8.482000000000001,14.587,0.98,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
13517808.0,35785.0,72029.571,354617.0,1480.0,3123.571,63595.435,168.35299999999998,338.86800000000005,1668.319,6.962999999999999,14.695,0.98,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
13599994.0,82186.0,71344.857,358425.0,3808.0,3068.2859999999996,63982.084,386.65,335.647,1686.234,17.915,14.435,0.98,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
13673507.0,73513.0,68614.571,361884.0,3459.0,3015.429,64327.931,345.847,322.802,1702.5079999999998,16.273,14.186,0.97,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
13746681.0,73174.0,66689.143,365444.0,3560.0,2917.0,64672.183,344.25199999999995,313.744,1719.256,16.748,13.722999999999999,0.97,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
13832455.0,85774.0,65611.571,368749.0,3305.0,2861.571,65075.712999999996,403.53,308.67400000000004,1734.8039999999999,15.549000000000001,13.462,0.97,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
13900091.0,67636.0,65012.143,371678.0,2929.0,2906.2859999999996,65393.91099999999,318.198,305.85400000000004,1748.5839999999998,13.78,13.673,0.97,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
13943071.0,42980.0,65864.0,373335.0,1657.0,2885.429,65596.113,202.202,309.862,1756.38,7.795,13.575,0.97,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
13973695.0,30624.0,65126.71400000001,374682.0,1347.0,2866.429,65740.186,144.07299999999998,306.393,1762.717,6.337000000000001,13.485,0.96,63.43,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
14043076.0,69381.0,63297.429000000004,378003.0,3321.0,2796.857,66066.593,326.408,297.78700000000003,1778.34,15.624,13.158,0.96,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
14122795.0,79719.0,64184.0,381475.0,3472.0,2798.7140000000004,66441.637,375.043,301.95799999999997,1794.675,16.334,13.167,0.96,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
14167973.0,45178.0,60184.570999999996,383502.0,2027.0,2579.714,66654.179,212.543,283.142,1804.211,9.536,12.136,0.96,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
14237078.0,69105.0,57803.28599999999,386416.0,2914.0,2523.857,66979.289,325.10900000000004,271.939,1817.92,13.709000000000001,11.874,0.96,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
14308215.0,71137.0,58303.429000000004,389492.0,3076.0,2544.857,67313.957,334.66900000000004,274.29200000000003,1832.391,14.470999999999998,11.972000000000001,0.97,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
14340787.0,32572.0,56816.570999999996,390797.0,1305.0,2494.571,67467.195,153.237,267.297,1838.531,6.138999999999999,11.735999999999999,0.97,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
14369423.0,28636.0,56532.570999999996,391936.0,1139.0,2464.857,67601.915,134.72,265.961,1843.889,5.359,11.595999999999998,0.98,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
14441563.0,72140.0,56926.71400000001,395022.0,3086.0,2431.286,67941.302,339.38699999999994,267.816,1858.408,14.517999999999999,11.437999999999999,0.98,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
14521289.0,79726.0,56927.71400000001,398185.0,3163.0,2387.143,68316.378,375.07599999999996,267.82,1873.2879999999998,14.880999999999998,11.23,0.99,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
14590678.0,69389.0,60386.429000000004,401186.0,3001.0,2526.286,68642.82400000001,326.445,284.092,1887.406,14.118,11.885,0.99,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
14659011.0,68333.0,60276.143,403781.0,2595.0,2480.714,68964.30099999999,321.47700000000003,283.573,1899.615,12.208,11.671,0.99,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
14725975.0,66964.0,59680.0,406437.0,2656.0,2420.714,69279.337,315.03700000000003,280.769,1912.11,12.495,11.388,1.0,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
14754910.0,28935.0,59160.429000000004,407639.0,1202.0,2406.0,69415.464,136.127,278.324,1917.765,5.655,11.319,1.0,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
14779529.0,24619.0,58586.570999999996,408622.0,983.0,2383.714,69531.286,115.822,275.624,1922.39,4.625,11.214,1.0,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,1.0,Brazil
14856888.0,77359.0,59332.143,411588.0,2966.0,2366.571,69895.226,363.941,279.132,1936.3429999999998,13.954,11.134,1.01,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,1.0,Brazil
14930183.0,73295.0,58413.429000000004,414399.0,2811.0,2316.286,70240.048,344.82099999999997,274.81,1949.568,13.225,10.897,1.01,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,1.0,Brazil
15003563.0,73380.0,58983.570999999996,416949.0,2550.0,2251.857,70585.269,345.221,277.492,1961.565,11.997,10.594000000000001,1.01,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,1.0,Brazil
15082449.0,78886.0,60491.143,419114.0,2165.0,2190.429,70956.393,371.124,284.585,1971.75,10.185,10.305,1.02,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,1.0,Brazil
15145879.0,63430.0,59986.28599999999,421316.0,2202.0,2125.571,71254.804,298.411,282.21,1982.109,10.359000000000002,10.0,1.02,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,1.0,Brazil
15184790.0,38911.0,61411.429000000004,422340.0,1024.0,2100.143,71437.863,183.05900000000003,288.914,1986.9270000000001,4.817,9.88,1.02,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,1.0,Brazil
15209990.0,25200.0,61494.429000000004,423229.0,889.0,2086.714,71556.418,118.555,289.305,1991.109,4.1819999999999995,9.817,1.02,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,1.0,Brazil
15282705.0,72715.0,60831.0,425540.0,2311.0,1993.1429999999998,71898.511,342.093,286.184,2001.981,10.872,9.377,1.02,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,1.0,Brazil
15359397.0,76692.0,61316.28599999999,428034.0,2494.0,1947.8570000000002,72259.314,360.80300000000005,288.467,2013.715,11.732999999999999,9.164,1.03,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,1.0,Brazil
15433989.0,74592.0,61489.429000000004,430417.0,2383.0,1924.0,72610.23700000001,350.923,289.281,2024.9260000000002,11.210999999999999,9.052,1.03,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,1.0,Brazil
15519525.0,85536.0,62439.429000000004,432628.0,2211.0,1930.5710000000001,73012.647,402.41,293.75,2035.3270000000002,10.402000000000001,9.083,1.03,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,1.0,Brazil
15586534.0,67009.0,62950.71400000001,434715.0,2087.0,1914.1429999999998,73327.895,315.248,296.156,2045.146,9.818,9.005,1.03,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
15627243.0,40709.0,63207.570999999996,435751.0,1036.0,1915.8570000000002,73519.413,191.518,297.36400000000003,2050.02,4.874,9.013,1.03,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
15657391.0,30148.0,63914.429000000004,436537.0,786.0,1901.1429999999998,73661.246,141.833,300.69,2053.718,3.698,8.943999999999999,1.03,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
15732836.0,75445.0,64304.429000000004,439050.0,2513.0,1930.0,74016.182,354.936,302.524,2065.54,11.823,9.08,1.03,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
15812055.0,79219.0,64665.429000000004,441691.0,2641.0,1951.0,74388.87400000001,372.691,304.223,2077.965,12.425,9.179,1.02,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.0,Brazil
